,gx_mean,gx_median,gx_variance,gy_mean,gy_median,gy_variance,gz_mean,gz_median,gz_variance,ax_mean,ax_median,ax_variance,ay_mean,ay_median,ay_variance,az_mean,az_median,az_variance,wx_mean,wx_median,wx_variance,wy_mean,wy_median,wy_variance,wz_mean,wz_median,wz_variance,label
36,0.5059000000000001,0.4895,0.008329316326530611,9.655680000000002,9.666,0.0036948342857142913,1.5949199999999992,1.575,0.12926999346938775,0.054040000000000005,0.10700000000000001,0.5785420799999997,0.16487999999999997,0.08,2.0771612914285713,0.17012000000000005,-0.2855,2.005294883265306,0.0057199999999999985,-0.0415,0.07192530775510203,0.10599999999999998,0.08099999999999999,0.07542636734693879,0.02258,0.0205,0.012301881224489795,0.0
37,0.528,0.5275000000000001,0.00987661224489796,9.662779999999996,9.6845,0.003723522040816322,1.54316,1.4409999999999998,0.13069711673469386,0.06441999999999998,0.07450000000000001,0.40511612612244907,0.08795999999999998,-0.1385,1.9015297534693878,0.26538,-0.22,2.4486045669387755,0.02408,-0.0155,0.07046542204081634,0.07746,0.027000000000000003,0.06626584530612244,0.0228,0.0175,0.011287102040816325,0.0
38,0.5704600000000002,0.5555,0.022278661632653067,9.677759999999997,9.687000000000001,0.002133369795918365,1.44382,1.3944999999999999,0.08013835469387755,-0.1075,-0.041,0.4382069897959184,0.05814,-0.2025,3.1789053065306123,0.16558,-0.47850000000000004,2.558031105714286,0.020019999999999996,0.0075,0.061157040408163256,0.09604000000000001,0.08099999999999999,0.07584567183673471,0.03104,0.0335,0.030697753469387756,0.0
39,0.72706,0.685,0.08454691469387754,9.617740000000001,9.656500000000001,0.00855199224489796,1.6992600000000002,1.6015000000000001,0.1659210534693878,-0.12666000000000005,-0.1225,0.6583480657142858,0.043800000000000026,-0.1285,3.4172060408163265,0.13812,-0.109,2.3494411281632654,0.016079999999999994,0.02,0.10050746285714285,0.05807999999999998,0.024,0.07741525877551021,0.01894,-0.021,0.036814547346938765,0.0
40,0.9710399999999997,0.9775,0.07717236571428572,9.583680000000001,9.59,0.006251895510204076,1.7864999999999998,1.7235,0.10910564285714283,-0.13122000000000003,-0.12,0.6272886240816328,0.026900000000000014,-0.0715,2.298261806122448,0.10647999999999999,0.063,1.2932429077551024,0.009540000000000002,0.009000000000000001,0.10555347795918363,-0.033859999999999994,-0.037500000000000006,0.08100412285714287,-0.00876,-0.054,0.023644349387755097,0.0
41,0.93848,0.9155,0.054542703673469355,9.6397,9.628499999999999,0.0041287040816326585,1.4835600000000002,1.5425,0.1086431493877551,-0.12431999999999994,-0.0335,0.5435652832653061,0.11108000000000004,-0.0865,1.7412966465306121,0.14812,0.025,0.94948672,0.017419999999999995,0.02,0.0823325342857143,-0.03786,-0.011000000000000003,0.06785424530612244,-0.007760000000000002,-0.0285,0.03492043102040816,0.0
42,0.9244400000000003,0.9045000000000001,0.07938376163265305,9.68882,9.690000000000001,0.0016872526530612322,1.1370999999999998,1.0895000000000001,0.0703856836734694,-0.05684000000000001,0.091,0.5753207085714285,0.17188000000000003,0.1565,2.165306475102041,0.16550000000000004,-0.0235,0.9301184591836736,0.04297999999999999,0.023,0.09524295877551019,0.043320000000000004,0.0585,0.05953283428571429,0.013779999999999997,0.009000000000000001,0.03793462408163266,0.0
43,0.9244600000000002,0.9775,0.09659915142857144,9.680020000000003,9.6765,0.00274622408163266,1.17736,1.1400000000000001,0.13092627591836736,-0.07996000000000002,0.045,0.7502204881632655,0.08607999999999999,0.0435,2.525615748571429,0.18472000000000002,0.144,1.4303957975510202,-0.001600000000000002,0.014,0.11222542857142855,0.0031,-0.018000000000000002,0.0587026224489796,-0.009020000000000002,0.014499999999999999,0.057196142448979595,0.0
44,0.77314,0.792,0.05387326571428573,9.62154,9.628,0.0060904983673469495,1.6474600000000001,1.7395,0.22892625346938777,-0.10978000000000002,-0.0055,0.8574897261224487,-0.04338000000000001,0.025,2.9040050159183677,0.17968000000000003,0.15,1.6795795689795918,-0.030060000000000003,-0.0565,0.08811446571428572,0.01016,0.0445,0.08276344326530612,-0.02016,-0.018,0.07034389224489794,0.0
45,0.77,0.736,0.0587613469387755,9.60374,9.620000000000001,0.004635665714285722,1.7769599999999999,1.8025,0.12715897795918368,-0.007480000000000015,0.0115,0.8255974791836735,-0.01130000000000003,-0.0485,2.9448980510204086,0.01132000000000001,-0.037,1.351964589387755,0.00018000000000000432,-0.0005000000000000004,0.06338264040816328,-0.02864,0.006,0.10270521469387757,0.009780000000000006,0.0165,0.04546393020408163,0.0
46,0.7608799999999999,0.7805,0.09848296489795914,9.56782,9.620000000000001,0.022731987346938796,1.8876999999999997,1.7255,0.37316090816326525,0.03319999999999999,0.0465,0.9402958775510206,0.15646000000000002,-0.0595,1.7811196004081638,-0.09311999999999998,-0.196,0.9863008016326528,-0.036939999999999994,0.0335,0.3175096085714286,0.027159999999999993,-0.035,0.3190758106122449,0.04003999999999999,0.0455,0.1279433044897959,0.0
47,0.45179999999999987,0.4635,0.2314097551020408,9.50012,9.5465,0.02077141387755104,2.274679999999999,2.2190000000000003,0.2985735281632654,-0.10386000000000001,-0.262,1.5986573065306124,0.16874000000000003,-0.178,1.4770664004081635,-0.013760000000000012,-0.2375,2.244073614693878,0.00252,0.098,0.4245303771428572,-0.006780000000000015,-0.038500000000000006,0.39638352204081634,0.012919999999999992,0.024,0.1615545648979591,0.0
48,0.4079799999999999,0.404,0.21353585673469386,9.5548,9.574,0.00917657142857141,2.0789,2.013,0.17204339795918366,-0.08573999999999998,-0.319,1.8961237881632653,0.042519999999999995,-0.20400000000000001,1.5968876016326534,-0.08394,-0.449,2.9992011595918364,0.026780000000000026,0.064,0.21568527714285715,-0.06572000000000001,-0.07400000000000001,0.1874986955102041,-0.02084,-0.0095,0.08491919836734692,0.0
49,0.5824999999999998,0.5525,0.09814001020408164,9.552,9.558,0.007563877551020404,2.0831,2.021,0.15008111224489798,0.08030000000000002,-0.319,2.566676540816327,-0.08934000000000003,-0.238,1.3158479840816324,-0.015319999999999985,-0.4845,3.9101882628571425,-0.013100000000000002,-0.021,0.1226501734693878,0.03529999999999999,0.08449999999999999,0.15019009183673465,-0.01544,-0.037,0.06581135346938777,0.0
50,0.25282,0.376,0.20435525265306126,9.45584,9.457,0.01556054530612245,2.5083,2.577,0.19212952040816328,0.005600000000000032,-0.4795,2.771332244897959,0.010760000000000006,-0.4,1.8029788800000004,0.026839999999999992,-0.602,3.62879434122449,-0.002899999999999998,0.026000000000000002,0.17100445918367352,-0.013899999999999984,-0.010499999999999999,0.21850486734693886,-0.005159999999999997,-0.019000000000000003,0.08406001469387755,0.0
51,0.5705999999999999,0.4195000000000001,0.6562302448979594,9.39794,9.399999999999999,0.025103975918367338,2.581020000000001,2.6485000000000003,0.20013369346938784,-0.10019999999999996,-0.309,2.122238571428572,0.08434000000000004,-0.138,2.064514310612245,-0.1121,-0.589,1.9286718469387751,-0.014599999999999997,0.0495,0.2234108571428572,0.01780000000000001,0.025500000000000002,0.20481146938775507,0.010320000000000006,0.0575,0.0915681812244898,0.0
52,1.0347799999999998,1.0385,0.32458642000000004,9.312080000000002,9.334,0.023723748571428543,2.8007,2.785,0.20423588775510207,-0.06972000000000002,-0.309,1.6869628587755106,-0.018699999999999998,-0.41800000000000004,1.9387348265306126,-0.011219999999999992,-0.33699999999999997,1.9734661751020408,0.006919999999999997,0.064,0.16741019755102032,0.04598000000000001,0.006999999999999999,0.18617720367346943,0.015699999999999992,0.07100000000000001,0.08122405102040815,0.0
53,0.9308799999999998,0.9964999999999999,0.17501255673469385,9.30704,9.315999999999999,0.01602326367346939,2.88404,2.918,0.18083905959183671,-0.08415999999999997,-0.3735,1.638417647346939,0.06472000000000001,-0.42400000000000004,2.269682899591837,0.08876,-0.126,2.2056124310204073,0.010420000000000002,0.034999999999999996,0.20320094244897963,-0.001779999999999995,-0.07749999999999999,0.20965572612244907,0.029559999999999996,0.0055,0.09423621061224488,0.0
54,1.36656,1.3255,0.3633783330612246,9.316460000000001,9.327,0.028238620816326616,2.62868,2.6799999999999997,0.21636650775510208,0.07558,-0.1185,2.0966953914285718,0.01536,-0.383,2.747358602448979,0.09094000000000003,-0.14550000000000002,2.5086245473469386,0.011120000000000008,0.056,0.22846529142857142,0.018299999999999997,-0.051000000000000004,0.21720711224489794,0.0067599999999999995,-0.0305,0.08600945142857146,0.0
55,1.4759,1.4745000000000001,0.33728213265306123,9.27412,9.278,0.02867843428571431,2.71598,2.745,0.2538376934693877,0.08903999999999997,-0.0775,1.8549735493877546,0.018700000000000012,-0.0465,2.7328129489795914,-0.02346,-0.2185,2.338206498367347,-0.002159999999999991,0.036,0.24394213714285706,-0.023459999999999995,-0.051500000000000004,0.32321364122448987,-0.01398,-0.014000000000000002,0.08237993836734693,0.0
56,1.2380200000000001,1.3884999999999998,0.28878316285714284,9.2943,9.3085,0.019425397959183643,2.7744999999999997,2.8055000000000003,0.2602997653061224,-0.008960000000000022,-0.07400000000000001,1.5731775085714284,0.21378,-0.0465,3.1258366648979594,-0.05572,-0.264,2.9693685322448977,-0.02508,-0.0965,0.3208822791836734,-0.044219999999999995,-0.07650000000000001,0.3478625832653061,0.02612000000000001,0.021500000000000002,0.12588365877551017,0.0
